dataset,Model,Normalization method,R2 Score,CPT KL Divergence,CPT JS Divergence,Number of Parents,entropy,predicted_entropy,BN KL Divergence
lawschool,gpt-4o-withoutcontext,Normalized,-0.3162692098622819,0.4200948397859434,0.10919983298260251,5,0.5972109806171655,0.698325229969033,
lawschool,gpt-4o-withoutcontext,Raw,-5.453251750681588,-0.5880276821322097,0.26922764886504524,6,0.5726553897715543,0.9002537758280681,-1.0
lawschool,gpt-4o-withoutcontext,Normalized,-0.13118777667752823,0.3066838224342979,0.08273361108269055,6,0.5726553897715543,0.627989166201054,4.82298783431332
lidar,gpt-4o-withoutcontext,Raw,0.26022006979559864,0.19067510638781168,0.08961878606041872,2,0.44194013331705645,0.8742307851920218,-1.0
lidar,gpt-4o-withoutcontext,Normalized,0.3161934100082051,0.2783746180006662,0.08171719215027906,2,0.44194013331705645,0.8963790657829909,1.5053102952635118
liquidity,gpt-4o-withoutcontext,Raw,-0.09654329778847615,0.34885031868974553,0.15014855862864174,2,0.3510684860648954,0.972813372939791,-1.0
liquidity,gpt-4o-withoutcontext,Normalized,-0.049529798386055424,0.4668043098547614,0.14061414500115782,2,0.3510684860648954,0.9935960573105682,5.05427515482853
lithium,gpt-4o-withoutcontext,Raw,-0.11345724783092348,0.6093079147839485,0.22660733562544808,2,0.010632221480398142,0.8698649149115348,-1.0
lithium,gpt-4o-withoutcontext,Normalized,-0.050935962014805325,0.7090962853798555,0.21340582492220755,2,0.010632221480398142,0.9120581477294313,25.492904147696834
medicaltest,gpt-4o-withoutcontext,Raw,0.43550235217760014,0.29777588341077904,0.027051792408705366,2,0.8269717564902247,0.7497612895734834,-1.0
medicaltest,gpt-4o-withoutcontext,Normalized,0.49821825101127515,0.289550235189504,0.025254341068642976,2,0.8269717564902247,0.6779868247485442,0.7815721638629493
megacities,gpt-4o-withoutcontext,Raw,-0.08523213219483505,0.4281485844645528,0.19583584821889946,2,0.16476841024190172,0.9359963241426142,-1.0
megacities,gpt-4o-withoutcontext,Normalized,-0.0014968050322567983,0.5793338019420329,0.17816408434599804,2,0.16476841024190172,0.9866454301044224,5.801586373456885
metal,gpt-4o-withoutcontext,Raw,0.1487042369395314,2.7024517133959516,0.10174501034588387,2,0.38360136192884503,0.618000059088214,
metal,gpt-4o-withoutcontext,Normalized,-0.0616828902061457,2.5382600140041043,0.12591369966318713,2,0.38360136192884503,0.5734028768750904,
metal,gpt-4o-withoutcontext,Raw,-1.3428904188159283,-0.3282680162664377,0.12206398590160264,3,0.739371191709067,0.8880512185857672,-1.0
metal,gpt-4o-withoutcontext,Normalized,0.08034207966743123,0.22064622102324674,0.05402855182288625,3,0.739371191709067,0.8858176999521717,7.723766799000791
navigation,gpt-4o-withoutcontext,Raw,-0.5927903450018956,-0.3054771643439636,0.1936819913489005,3,0.4691358829988659,0.568423565421241,-1.0
navigation,gpt-4o-withoutcontext,Normalized,0.30182114100408886,0.34402177244678395,0.09466591982646293,3,0.4691358829988659,0.8027523850177053,1.542146825397983
oildepot,gpt-4o-withoutcontext,Raw,0.03957555482732367,0.49331897411182607,0.213905016034297,2,0.006861056077774981,0.9229066255896019,-1.0
oildepot,gpt-4o-withoutcontext,Normalized,0.10185088969681311,0.6352961538462154,0.19767074280150998,2,0.006861056077774981,0.9735449989740006,23.96688585913839
oxygen,gpt-4o-withoutcontext,Raw,0.40496086059671765,0.4411435140974325,0.14197186914212453,2,0.00111463116516414,0.7544220528520444,-1.0
oxygen,gpt-4o-withoutcontext,Normalized,0.41803644769755843,0.4489454700890458,0.13841757207012012,2,0.00111463116516414,0.7715830991577405,9.93928886991006
phdarticles,gpt-4o-withoutcontext,Raw,-0.46592277777743485,0.19583962694955137,0.05034430010192799,2,0.821986094591693,0.91591077456761,
phdarticles,gpt-4o-withoutcontext,Normalized,-0.4021701273665952,0.16876924463079962,0.046413553887520574,2,0.821986094591693,0.9270773431261214,
phdarticles,gpt-4o-withoutcontext,Raw,-4.30410734058439,-0.260002746680224,0.056579080410868746,3,0.8803065261685022,0.9321092659241087,-1.0
phdarticles,gpt-4o-withoutcontext,Normalized,-1.1220521998260762,0.11638300115909987,0.029730000084419575,3,0.8803065261685022,0.8827065624083664,0.8231118762140586
pilot,gpt-4o-withoutcontext,Raw,0.20379959346476106,0.505314879338167,0.171613067675464,2,0.010148810624392053,0.789772920269181,-1.0
pilot,gpt-4o-withoutcontext,Normalized,0.25053171496146764,0.5449191623622229,0.1638311768801823,2,0.010148810624392053,0.8157410605220956,16.953250993512505
poultry,gpt-4o-withoutcontext,Raw,-0.19498891476743663,0.4891588829782282,0.12108563174196879,2,0.5072411115453654,0.9350314222137563,-1.0
poultry,gpt-4o-withoutcontext,Normalized,-0.24636034536249363,0.42617917115047205,0.11838894725181037,2,0.5072411115453654,0.9402145928459298,20.512488474059914
project,gpt-4o-withoutcontext,Raw,0.08318015360720443,0.2260694759667465,0.09491682821257265,2,0.5179333554811753,0.9596769248022837,-1.0
project,gpt-4o-withoutcontext,Normalized,0.13307164158695794,0.2976779079336224,0.08713107192878113,2,0.5179333554811753,0.9843492713525982,4.772422694835329
projectmanagement,gpt-4o-withoutcontext,Raw,0.19486489867400547,0.0882437216106103,0.0661160476373119,2,0.6118698620073921,0.9427130839305323,-1.0
projectmanagement,gpt-4o-withoutcontext,Normalized,0.25905853239235976,0.20825499430249866,0.059271744104624255,2,0.6118698620073921,0.9715072040324593,3.7120360909446837
rainstorm,gpt-4o-withoutcontext,Raw,0.1480039626642724,0.12022876894117634,0.03600148747078812,2,0.7841400249053891,0.9072055736365363,-1.0
rainstorm,gpt-4o-withoutcontext,Normalized,0.2646202154228844,0.11345325270754221,0.029988263566412324,2,0.7841400249053891,0.9294656650920897,3.879799625576266
ricci,gpt-4o-withoutcontext,Raw,0.4104306710089536,0.3253147774294198,0.043917647356938844,2,0.6543142329145919,0.7101112714438806,-1.0
ricci,gpt-4o-withoutcontext,Normalized,0.6305039132799612,0.10062222273237344,0.027708114413190578,2,0.6543142329145919,0.7248108513026483,0.7612526862983136
rockburst,gpt-4o-withoutcontext,Raw,0.9866746111838902,0.0016504281107820838,0.0004162733366504445,2,0.847005392515269,0.8812908992306927,
rockburst,gpt-4o-withoutcontext,Normalized,0.9866746111838902,0.0016504281107820838,0.0004162733366504445,2,0.847005392515269,0.8812908992306927,
rockburst,gpt-4o-withoutcontext,Raw,-0.38272088058763654,-0.17445406033323668,0.12056062913174616,3,0.6650367582914858,0.91234276088899,-1.0
rockburst,gpt-4o-withoutcontext,Normalized,0.20412410240820988,0.2670395597843528,0.07240035710775204,3,0.6650367582914858,0.8799388476571997,1.4953062677567457
ropesegment,gpt-4o-withoutcontext,Raw,0.06721422748781292,0.535470207120094,0.19539746641241246,2,0.01364420583658793,0.7355351754191239,-1.0
ropesegment,gpt-4o-withoutcontext,Normalized,0.1483951686221021,0.6239298056117468,0.18025180408055858,2,0.01364420583658793,0.8263337750932876,4.404987107576044
sallyclark,gpt-4o-withoutcontext,Raw,-0.08157265259582358,0.6386636936271253,0.1710018333387835,2,0.15786272127118284,0.7885744244882702,-1.0
sallyclark,gpt-4o-withoutcontext,Normalized,0.04317265526426828,0.5580635369458083,0.15766623429703155,2,0.15786272127118284,0.8330645277218839,2.352640021402424
adversarialbehavior,gpt-4o-random,Raw,-0.3288135593220338,0.43401574841678314,0.16935265965292365,2,0.3673877953948086,0.8864776464642677,-1.0
adversarialbehavior,gpt-4o-random,Normalized,-0.33757381799170494,0.5726874840612948,0.16297432132594356,2,0.3673877953948086,0.9379617631991495,1.601024389612489
agropastoral2,gpt-4o-random,Raw,-14.556136582056645,0.15768890838502975,0.03575152982534956,2,0.9872021966280995,0.8863626354098089,
agropastoral2,gpt-4o-random,Normalized,-14.751724269914758,0.1491525774058115,0.03589936926631541,2,0.9872021966280995,0.8844120386743033,
agropastoral2,gpt-4o-random,Raw,-0.608235037769776,0.09917491555937274,0.2370024020427752,3,0.47683545987490206,0.9096254194895362,
agropastoral2,gpt-4o-random,Normalized,-0.05001681261966562,0.5953924513032162,0.1621994339123337,3,0.47683545987490206,0.8872201843297743,
agropastoral2,gpt-4o-random,Raw,-0.6619811307817633,-0.10335425322200742,0.3346509270147351,5,0.4104169297997393,0.8576725123141595,-1.0
agropastoral2,gpt-4o-random,Normalized,0.20586528117237402,0.6433761152482079,0.1778866498681505,5,0.4104169297997393,0.6799851319407196,4.742382105132208
agropastoral3,gpt-4o-random,Raw,-1.5498620199055835,-0.1481395832330394,0.137300726450847,2,0.6654237508323884,0.6751432464099869,
agropastoral3,gpt-4o-random,Normalized,-0.41935195667736314,0.321864047171626,0.0845802128945208,2,0.6654237508323884,0.9886994082884974,
agropastoral3,gpt-4o-random,Raw,-0.3314820604508082,0.13368488518290778,0.20190031957288213,3,0.4930901446809224,0.9361661448087993,
agropastoral3,gpt-4o-random,Normalized,0.01534233733939927,0.5382909605604268,0.15128917790227692,3,0.4930901446809224,0.89130746427496,
agropastoral3,gpt-4o-random,Raw,-0.7864776172051231,1.417808478778374,0.3161310757848978,5,0.4839243362005122,0.625502986518365,-1.0
agropastoral3,gpt-4o-random,Normalized,-1.2368990983447752,1.3717509346106294,0.32689624090995173,5,0.4839243362005122,0.5758291247572439,4.747186769626209
agropastoral4,gpt-4o-random,Raw,-0.430569023871465,0.20411853862578183,0.10731060386181766,2,0.6008808424806263,0.9360991707330788,
agropastoral4,gpt-4o-random,Normalized,-0.3084993605056363,0.35254953721448556,0.09657828844658128,2,0.6008808424806263,0.9756167288054689,
agropastoral4,gpt-4o-random,Raw,-0.41588689255241884,0.18257724662474856,0.20253269505702876,3,0.5052091355242566,0.9365197569846738,
agropastoral4,gpt-4o-random,Normalized,-0.06439828595955266,0.5553397470556733,0.15270875314270752,3,0.5052091355242566,0.8928799245727331,
agropastoral4,gpt-4o-random,Raw,-0.3734956289615965,0.05022897996737713,0.3570120868620103,5,0.35001154124480777,0.8921922445331684,-1.0
agropastoral4,gpt-4o-random,Normalized,0.16440136215094592,0.7366950810089449,0.20321527129777753,5,0.35001154124480777,0.7014682170898734,9.355606069644935
algal1,gpt-4o-random,Raw,0.21001108237901744,0.14439994361985226,0.026053311125472347,2,0.8291538174707366,0.7836346937444438,
algal1,gpt-4o-random,Normalized,0.22934939381281516,0.1010155384479587,0.02398022658488529,2,0.8291538174707366,0.7688842291932684,
algal1,gpt-4o-random,Raw,-1579.999999999997,-0.38966274514466165,0.029866069970801323,3,0.9182238168441618,0.9806337296364457,-1.0
algal1,gpt-4o-random,Normalized,-153.33333333333303,0.015802364827456113,0.0039063968758215415,3,0.9182238168441618,0.9086290568167751,0.6943283386981751
algalactivity1,gpt-4o-random,Raw,-0.7243519288327236,0.41006665307236856,0.06560349664679287,2,0.8121970856212749,0.8123721963393304,-1.0
algalactivity1,gpt-4o-random,Normalized,-0.6827200307453529,0.30708581550349884,0.06023045397288249,2,0.8121970856212749,0.8079507357604233,3.80720673597742
algalactivity2,gpt-4o-random,Raw,-0.7534339957053748,0.26341358183372104,0.07702133414866374,2,0.7645516957579964,0.8451007855984677,-1.0
algalactivity2,gpt-4o-random,Normalized,-0.6507174981961226,0.2755484691382424,0.07046101883590968,2,0.7645516957579964,0.8790023311983917,1.7375402927275114
algorithms3,gpt-4o-random,Raw,-0.6797009070850697,0.5678304825387857,0.04442037440509376,2,0.8424499252474187,0.8514373801570716,-1.0
algorithms3,gpt-4o-random,Normalized,0.1461626863192692,0.09487160869006574,0.02449176403605815,2,0.8424499252474187,0.9604069297138351,0.348368214223504
algorithms4,gpt-4o-random,Raw,-3.5408610466615116,6.949887790458718,0.19489135711689065,2,0.8666997688646867,0.3949606729598215,-1.0
algorithms4,gpt-4o-random,Normalized,-1.4207698395281891,2.140586586043736,0.07809772156942556,2,0.8666997688646867,0.6504696927156426,2.417930936232868
APSsystem,gpt-4o-random,Raw,-0.15571219333577457,0.2995522710956942,0.11108133367598359,2,0.5150297931074775,0.8953936111295611,-1.0
APSsystem,gpt-4o-random,Normalized,-0.10078231902239643,0.3679165231520648,0.10502886298747507,2,0.5150297931074775,0.9276918032083643,2.8909963987359113
fake_asia,gpt-4o-random,Raw,0.40954007361474964,0.21496090832332404,0.08773885514910283,2,0.3788367296129292,0.8321029349465674,-1.0
fake_asia,gpt-4o-random,Normalized,0.4592279425279716,0.2664768108212959,0.08022534754962767,2,0.3788367296129292,0.8739810831203296,1.7670546933849625
augmenting,gpt-4o-random,Raw,-0.41312971342383076,0.22944428951675408,0.1495200987759557,2,0.44865084408561495,0.8482867325042813,
augmenting,gpt-4o-random,Normalized,-0.18148971264507496,0.44134560570754305,0.12751695479391956,2,0.44865084408561495,0.9521600240364595,
augmenting,gpt-4o-random,Raw,-2.452907048512528,-0.3519434174092614,0.13931461588262634,3,0.7623848663409786,0.8116159067083023,-1.0
augmenting,gpt-4o-random,Normalized,-0.217427770247004,0.23334235836240746,0.06128382659444728,3,0.7623848663409786,0.8785287473922683,1.9219343101796331
bank,gpt-4o-random,Raw,0.09069038162505838,-0.0899117490405061,0.03006734317121662,2,0.8048600329537507,0.8465263739578667,
bank,gpt-4o-random,Normalized,0.466132112346604,0.07655232657242812,0.021061500962141516,2,0.8048600329537507,0.9194760172617505,
bank,gpt-4o-random,Raw,-2.125761292658072,-0.20551621015851457,0.31165771685476473,4,0.5830516520919519,0.9685163383046251,-1.0
bank,gpt-4o-random,Normalized,-0.22417383849496186,0.5600281861062321,0.16104085743120222,4,0.5830516520919519,0.8038458409904492,0.8040790747228428
bankruptcy,gpt-4o-random,Raw,-2.310756972111553,0.08154036366528755,0.05522916633708128,2,0.9093156035505554,0.8294847200050983,
bankruptcy,gpt-4o-random,Normalized,-1.8318387166228116,0.1930470888364987,0.04645818484429269,2,0.9093156035505554,0.8633240421903906,
bankruptcy,gpt-4o-random,Raw,-1.212074933822032,0.08449137715008502,0.12303795622103053,3,0.7311463982937698,0.8793530638418985,-1.0
bankruptcy,gpt-4o-random,Normalized,-0.3706507619855368,0.34791184768910854,0.08728764241678932,3,0.7311463982937698,0.8755835009429302,2.6623632152543895
beatles,gpt-4o-random,Raw,-0.5550000000000002,0.6797104703131087,0.23198415379017243,2,0.2,0.8457703084645256,-1.0
beatles,gpt-4o-random,Normalized,-0.4755972638465975,0.7803575346102265,0.2205787112742331,2,0.2,0.8947979820516231,1.0128920681553168
blockchain,gpt-4o-random,Raw,-0.048159180536622825,0.29629847205660537,0.0963666097399999,2,0.5400939886252182,0.8760007139293866,-1.0
blockchain,gpt-4o-random,Normalized,-0.013640888165946441,0.32901723510356184,0.09287801638648523,2,0.5400939886252182,0.8885768637837894,2.237647158748926
BOPfailure1,gpt-4o-random,Raw,-0.04846399168462767,0.714437060016562,0.21546769527224519,2,0.03282352095311872,0.9004852851807542,-1.0
BOPfailure1,gpt-4o-random,Normalized,0.0028611256380319805,0.6735873716123151,0.20451956099381752,2,0.03282352095311872,0.9512443224798501,18.667991739182565
BOPfailure2,gpt-4o-random,Raw,-0.11132599601153981,0.6685309973058351,0.22764118229472083,2,0.008856952201363984,0.9172954150585909,-1.0
BOPfailure2,gpt-4o-random,Normalized,-0.05420282361967943,0.7170191626761874,0.21737378975224422,2,0.008856952201363984,0.9482299985391365,22.306127798249477
BOPfailure3,gpt-4o-random,Raw,-0.02242942293253769,0.6248265775993163,0.21509773651678335,2,0.01831108684160839,0.8792361328765091,-1.0
BOPfailure3,gpt-4o-random,Normalized,0.05283056668189823,0.6560093492321628,0.19990932007085208,2,0.01831108684160839,0.9420009875121843,17.477214615466202
chds,gpt-4o-random,Raw,-0.2784472872848125,0.31055921892115035,0.05282726447805589,2,0.768144034678592,0.914181543328465,
chds,gpt-4o-random,Normalized,-0.0032065647244696738,0.16199903605078303,0.04239562964785901,2,0.768144034678592,0.9632264318743061,
chds,gpt-4o-random,Raw,-6.225074626865671,-0.43456554170136985,0.06153368722661219,3,0.8874922350438328,0.9732823821212175,-1.0
chds,gpt-4o-random,Normalized,-0.5442868303112538,0.0662097489871773,0.01729204355740286,3,0.8874922350438328,0.9101538966050141,0.4378777777600965
conasense,gpt-4o-random,Raw,-3.198202359207462,-0.3586325199239494,0.07563953931158818,3,0.853722060478103,0.9213084158971585,
conasense,gpt-4o-random,Normalized,-0.14029458291186558,0.10996916639882802,0.025977598884855988,3,0.853722060478103,0.9010606634887657,
conasense,gpt-4o-random,Raw,-2.116665673598284,-0.41927141628034004,0.21621055910026024,4,0.6406413955118508,0.8984307517031854,-1.0
conasense,gpt-4o-random,Normalized,0.16497527494947206,0.3186531931181712,0.08717381520926916,4,0.6406413955118508,0.7819888440543926,0.6273677380693942
concrete3,gpt-4o-random,Raw,-0.322307039864292,0.36841177186065854,0.10478198101346031,2,0.5857291145041132,0.970532014690005,
concrete3,gpt-4o-random,Normalized,-0.3208375943359365,0.3650616600780447,0.10230058513511615,2,0.5857291145041132,0.970775348510482,
concrete3,gpt-4o-random,Raw,-1.504892246717859,0.7849203257162166,0.206655402505804,3,0.6726171334888515,0.7981043729211434,
concrete3,gpt-4o-random,Normalized,-1.49998994389918,0.8647872051020309,0.19653211081302996,3,0.6726171334888515,0.7722816611159302,
concrete3,gpt-4o-random,Raw,0.0,-0.25830073834501804,0.3436877030157167,5,0.7219280948873623,0.5438416699275461,-1.0
concrete3,gpt-4o-random,Normalized,0.0,0.7124778730015067,0.08979153395423052,5,0.7219280948873623,0.6197397155504463,2.0718832972752494
concrete4,gpt-4o-random,Raw,0.053934662009451406,-0.03935349195090885,0.05677655652365935,2,0.7216668175851716,0.9477242519319936,
concrete4,gpt-4o-random,Normalized,0.19386071821458817,0.1613942539565211,0.04639717295713205,2,0.7216668175851716,0.9932862147569095,
concrete4,gpt-4o-random,Raw,-2.305971512052593,3.2739799387053603,0.4082974162874917,3,0.48527571430355554,0.311356018458497,
concrete4,gpt-4o-random,Normalized,-1.3543573603633665,3.5260677940957366,0.3493785941006169,3,0.48527571430355554,0.5504176841052636,
concrete4,gpt-4o-random,Raw,-1.2403846153846154,0.08842170235497296,0.04872471473187917,5,0.6825279638017293,0.6898576495885966,-1.0
concrete4,gpt-4o-random,Normalized,-0.5081931098317833,0.1718141121646847,0.040539075365825655,5,0.6825279638017293,0.6713975223489773,2.7548705762575674
concrete5,gpt-4o-random,Raw,0.4687499999999992,0.05166925927132327,0.0004121833473904341,2,0.9953784388202257,0.9963872269939041,
concrete5,gpt-4o-random,Normalized,0.882963988919667,0.00037596490901788127,9.404538725519022e-05,2,0.9953784388202257,0.9980008838722996,
concrete5,gpt-4o-random,Raw,-1.6584774653263774,0.16178957317664783,0.2402856138022792,3,0.6099844869316087,0.841956512250635,
